" 1000.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 1023001.00
"," 971801.13
"," 1023001.00
"," 971801.13
"," 971801.13
"," 971801.13
"," 1023001.00
"," 1023001.00
"," 869401.31
"," 920601.19
"," 971801.13
"," 971801.13
"," 1023001.00
"," 715801.63
"," 1023001.00
"," 715801.63
"," 869401.31
"," 664601.69
"," 664601.69
"," 664601.69
"," 570735.38
"," 528068.69
"," 493935.41
"," 459802.25
"," 434202.44
"," 391535.97
"," 391535.97
"," 391535.97
"," 357402.94
"," 357402.81
"," 340336.25
"," 340336.34
"," 301082.94
"," 314736.66
"," 306203.31
"," 272070.38
"," 249883.50
"," 249883.50
"," 244763.09
"," 234522.30
"," 214040.70
"," 208920.28
"," 203799.89
"," 190146.19
"," 186732.77
"," 190146.19
"," 179905.91
"," 164789.50
"," 168202.92
"," 155037.22
"," 150161.09
"," 145894.53
"," 141627.97
"," 139799.50
"," 141627.98
"," 127406.27
"," 125577.80
"," 122733.27
"," 119888.73
"," 112130.96
"," 111070.91
"," 108510.90
"," 105950.88
"," 102744.43
"," 100882.55
"," 93606.38
"," 94883.26
"," 89106.86
"," 90849.36
"," 83676.70
"," 83796.08
"," 78519.54
"," 79175.89
"," 76737.82
"," 75518.78
"," 72217.76
"," 71167.46
"," 70342.36
"," 67876.03
"," 68729.39
"," 66474.12
"," 63100.23
"," 61870.43
"," 60414.88
"," 59653.57
"," 56928.13
"," 56892.91
"," 55026.02
"," 53254.16
"," 52625.44
"," 49981.82
"," 51008.43
"," 48271.65
"," 47581.67
"," 47119.12
"," 45362.37
"," 44533.62
"," 43926.52
"," 43353.15
"," 42223.29
"," 41154.76
"," 40314.51
"," 40143.84
"," 39197.12
"," 38407.95
"," 37238.50
"," 36665.45
"," 35464.02
"," 35076.36
"," 34471.04
"," 34090.96
"," 33634.63
"," 32582.82
"," 32596.57
"," 31309.62
"," 30812.27
"," 30150.65
"," 29681.87
"," 29133.32
"," 28108.55
"," 27778.68
"," 27380.72
"," 27060.03
"," 26384.34
"," 26461.21
"," 25882.01
"," 25463.69
"," 25194.22
"," 24609.61
"," 23981.55
"," 23927.83
"," 23159.69
"," 23156.92
"," 22437.52
"," 22171.71
"," 21863.63
"," 21566.69
"," 21265.08
"," 20793.17
"," 20518.61
"," 20293.52
"," 19857.91
"," 20032.07
"," 19690.62
"," 19526.81
"," 18926.97
"," 18586.33
"," 18543.68
"," 18322.15
"," 18005.25
"," 17722.83
"," 17552.90
"," 17322.45
"," 17061.15
"," 16936.14
"," 16626.30
"," 16387.86
"," 16103.14
"," 15931.47
"," 15815.76
"," 15495.08
"," 15127.78
"," 15231.08
"," 15026.97
"," 14878.46
"," 14446.36
"," 14330.57
"," 14309.49
"," 13884.85
"," 13779.45
"," 13588.56
"," 13448.39
"," 13302.91
"," 13203.28
"," 13048.49
"," 12934.71
"," 12618.84
"," 12583.42
"," 12456.64
"," 12335.47
"," 12130.38
"," 11930.04
"," 11930.45
"," 11705.57
"," 11659.76
"," 11474.23
"," 11339.47
"," 11249.23
"," 11105.79
"," 10949.32
"," 10852.55
"," 10798.43
"," 10677.40
"," 10533.24
"," 10391.42
"," 10340.82
"," 10254.34
"," 10131.23
"," 10023.50
"," 9905.83
"," 9837.24
"," 9711.81
"," 9601.37
"," 9590.35
"," 9417.53
"," 9302.27
"," 9323.17
"," 9271.44
"," 9099.25
"," 9079.75
"," 8952.44
"," 8865.82
"," 8780.69
"," 8715.93
"," 8652.04
"," 8561.23
"," 8447.17
"," 8394.65
"," 8326.33
"," 8242.00
"," 8143.44
"," 8062.51
"," 8070.18
"," 7936.14
"," 7889.53
"," 7835.52
"," 7760.06
"," 7715.56
"," 7641.63
"," 7533.45
"," 7505.12
"," 7400.61
"," 7373.54
"," 7291.96
"," 7251.67
"," 7146.90
"," 7101.49
"," 7037.99
"," 7037.89
"," 6926.06
"," 6859.62
"," 6834.83
"," 6757.93
"," 6711.18
"," 6647.62
"," 6602.17
"," 6535.31
"," 6485.68
"," 6426.09
"," 6382.92
"," 6335.48
"," 6309.32
"," 6252.33
"," 6181.01
"," 6171.00
"," 6121.20
"," 6047.82
"," 6018.87
"," 5989.84
"," 5947.48
"," 5895.70
"," 5835.95
"," 5822.39
"," 5759.21
"," 5728.03
"," 5662.50
"," 5636.54
"," 5593.91
"," 5539.12
"," 5509.91
"," 5564.37
"," 5522.40
"," 5472.96
"," 5436.53
"," 5404.18
"," 5360.49
"," 5317.21
"," 5286.09
"," 5255.49
"," 5213.72
"," 5179.89
"," 5109.92
"," 5120.83
"," 5070.25
"," 5034.31
"," 4984.86
"," 4981.38
"," 4971.02
"," 4895.34
"," 4871.68
"," 4841.45
"," 4818.29
"," 4795.28
"," 4762.67
"," 4717.53
"," 4676.42
"," 4666.96
"," 4614.18
"," 4607.99
"," 4565.32
"," 4532.32
"," 4496.61
"," 4493.66
"," 4461.49
"," 4432.46
"," 4412.32
"," 4386.71
"," 4358.58
"," 4330.83
"," 4292.03
"," 4273.02
"," 4243.27
"," 4208.63
"," 4198.02
"," 4156.23
"," 4135.57
"," 4117.53
"," 4086.96
"," 4074.45
"," 4044.36
"," 4027.12
"," 4000.09
"," 3978.17
"," 3951.76
"," 3925.46
"," 3909.01
"," 3876.24
"," 3848.55
"," 3837.12
"," 3800.79
"," 3787.29
"," 3769.49
"," 3753.99
"," 3738.58
"," 3740.84
"," 3714.60
"," 3693.02
"," 3669.46
"," 3639.82
"," 3631.43
"," 3604.36
"," 3585.80
"," 3569.43
"," 3531.01
"," 3521.03
"," 3507.09
"," 3489.28
"," 3463.87
"," 3448.39
"," 3425.27
"," 3413.86
"," 3402.43
"," 3378.01
"," 3355.65
"," 3340.89
"," 3329.84
"," 3311.60
"," 3288.12
"," 3266.71
"," 3252.50
"," 3234.92
"," 3217.50
"," 3200.22
"," 3183.05
"," 3167.71
"," 3152.50
"," 3142.45
"," 3125.73
"," 3109.19
"," 3096.07
"," 3082.97
"," 3063.53
"," 3041.11
"," 3028.35
"," 3015.77
"," 2989.18
"," 2972.15
"," 2955.22
"," 2940.05
"," 2924.89
"," 2912.91
"," 2900.98
"," 2887.64
"," 2877.35
"," 2862.71
"," 2851.09
"," 2835.23
"," 2816.65
"," 2805.30
"," 2791.20
"," 2788.40
"," 2764.74
"," 2757.82
"," 2734.52
"," 2725.01
"," 2711.53
"," 2704.79
"," 2687.46
"," 2688.78
"," 2675.55
"," 2659.77
"," 2648.08
"," 2638.96
"," 2620.95
"," 2608.20
"," 2598.06
"," 2593.01
"," 2574.20
"," 2563.00
"," 2548.17
"," 2545.76
"," 2528.62
"," 2510.49
"," 2503.26
"," 2497.28
"," 2481.85
"," 2470.02
"," 2458.32
"," 2450.19
"," 2443.21
"," 2428.26
"," 2414.51
"," 2411.07
"," 2398.61
"," 2385.15
"," 2373.99
"," 2362.91
"," 2351.91
"," 2335.53
"," 2330.11
"," 2326.85
"," 2313.94
"," 2311.80
"," 2295.82
"," 2284.18
"," 2275.77
"," 2265.32
"," 2247.73
"," 2244.64
"," 2235.40
"," 2227.24
"," 2213.07
"," 2205.03
"," 2200.02
"," 2179.15
"," 2174.22
"," 2173.24
"," 2158.56
"," 2151.76
"," 2142.09
"," 2134.38
"," 2122.91
"," 2114.38
"," 2106.82
"," 2100.22
"," 2085.30
"," 2079.71
"," 2069.56
"," 2066.80
"," 2056.72
"," 2044.00
"," 2039.49
"," 2035.89
"," 2029.60
"," 2015.33
"," 2014.44
"," 2002.06
"," 1997.67
"," 1988.05
"," 1980.22
"," 1975.02
"," 1963.85
"," 1953.57
"," 1945.09
"," 1938.32
"," 1932.43
"," 1923.22
"," 1914.06
"," 1914.89
"," 1901.69
"," 1895.94
"," 1884.53
"," 1878.04
"," 1874.00
"," 1866.75
"," 1857.95
"," 1852.38
"," 1843.67
"," 1835.00
"," 1827.17
"," 1818.63
"," 1813.20
"," 1805.49
"," 1801.65
"," 1794.76
"," 1787.16
"," 1779.60
"," 1770.57
"," 1771.32
"," 1760.86
"," 1754.92
"," 1743.85
"," 1743.84
"," 1735.06
"," 1727.76
"," 1720.52
"," 1717.64
"," 1706.85
"," 1700.43
"," 1693.32
"," 1693.33
"," 1679.94
"," 1678.53
"," 1669.46
"," 1664.59
"," 1657.68
"," 1650.11
"," 1643.95
"," 1638.50
"," 1629.02
"," 1622.96
"," 1618.26
"," 1614.92
"," 1604.94
"," 1601.63
"," 1595.04
"," 1610.93
"," 1606.27
"," 1599.00
"," 1592.42
"," 1587.83
"," 1581.31
"," 1572.23
"," 1569.00
"," 1565.15
"," 1557.45
"," 1549.80
"," 1547.91
"," 1540.96
"," 1533.41
"," 1528.40
"," 1521.55
"," 1520.31
"," 1514.12
"," 1507.97
"," 1503.06
"," 1499.40
"," 1494.52
"," 1488.46
"," 1481.23
"," 1478.22
"," 1472.25
"," 1466.29
"," 1459.78
"," 1454.46
"," 1450.35
"," 1445.09
"," 1438.11
"," 1437.52
"," 1430.00
"," 1424.82
"," 1422.52
"," 1416.81
"," 1408.85
"," 1406.58
"," 1402.07
"," 1398.69
"," 1391.97
"," 1385.84
"," 1380.85
"," 1376.43
"," 1371.47
"," 1367.09
"," 1361.08
"," 1362.72
"," 1355.11
"," 1348.64
"," 1345.94
"," 1342.72
"," 1337.90
"," 1333.11
"," 1327.28
"," 1321.47
"," 1318.85
"," 1311.51
"," 1306.83
"," 1305.27
"," 1297.00
"," 1293.91
"," 1291.34
"," 1293.40
"," 1283.17
"," 1279.10
"," 1277.09
"," 1272.53
"," 1266.49
"," 1265.49
"," 1260.99
"," 1256.50
"," 1252.04
"," 1248.58
"," 1243.16
"," 1239.72
"," 1233.37
"," 1229.01
"," 1225.12
"," 1223.19
"," 1220.79
"," 1215.49
"," 1208.81
"," 1206.90
"," 1205.00
"," 1199.32
"," 1195.54
"," 1192.25
"," 1188.04
"," 1181.98
"," 1178.74
"," 1177.81
"," 1173.64
"," 1168.58
"," 1165.82
"," 1162.62
"," 1158.98
"," 1155.79
"," 1151.72
"," 1150.82
"," 1144.50
"," 1140.03
"," 1136.90
"," 1133.78
"," 1127.57
"," 1125.81
"," 1121.84
"," 1119.21
"," 1114.40
"," 1111.78
"," 1107.86
"," 1105.27
"," 1102.67
"," 1099.65
"," 1095.79
"," 1092.79
"," 1089.37
"," 1087.24
"," 1083.42
"," 1078.35
"," 1077.93
"," 1074.56
"," 1070.78
"," 1068.27
"," 1064.52
"," 1062.44
"," 1060.36
"," 1060.78
"," 1057.88
"," 1055.81
"," 1053.75
"," 1052.10
"," 1049.64
"," 1047.59
"," 1045.55
"," 1043.91
"," 1041.88
"," 1041.06
"," 1038.22
"," 1039.03
"," 1035.79
"," 1035.79
"," 1033.36
"," 1033.36
"," 1031.75
"," 1029.33
"," 1029.33
"," 1027.72
"," 1026.92
"," 1026.52
"," 1024.92
"," 1024.12
"," 1023.32
"," 1023.32
"," 1021.72
"," 1020.92
"," 1019.33
"," 1018.93
"," 1018.13
"," 1018.53
"," 1017.34
"," 1016.15
"," 1015.75
"," 1015.35
"," 1014.16
"," 1013.77
"," 1013.37
"," 1011.79
"," 1011.40
"," 1011.79
"," 1011.79
"," 1011.39
"," 1011.39
"," 1010.60
"," 1009.03
"," 1008.63
"," 1007.84
"," 1007.45
"," 1007.45
"," 1007.84
"," 1007.45
"," 1007.84
"," 1006.27
"," 1003.91
"," 1004.70
"," 1003.52
"," 1003.52
"," 1003.91
"," 1003.91
"," 1003.91
"," 1003.91
"," 1003.13
"," 1003.91
"," 1000.40
"," 1003.13
"," 1002.35
"," 1002.74
"," 1001.18
"," 1000.00
"," 999.22
"," 1000.78
"," 1000.39
"," 1000.00
"," 999.22
"," 999.22
"," 997.27
"," 997.66
"," 998.05
"," 996.88
"," 996.49
"," 996.10
"," 996.49
"," 995.71
"," 994.94
"," 995.71
"," 995.32
"," 994.94
"," 994.16
"," 994.94
"," 992.99
"," 993.38
"," 993.77
"," 993.38
"," 991.83
"," 992.22
"," 992.61
"," 991.83
"," 992.61
"," 992.22
"," 992.61
"," 992.61
"," 992.22
"," 992.99
"," 992.22
"," 992.22
"," 991.44
"," 991.83
"," 991.83
"," 992.22
"," 991.44
"," 992.22
"," 991.06
"," 990.67
"," 991.06
"," 989.90
"," 991.06
"," 991.44
"," 990.28
"," 990.28
"," 990.28
"," 990.28
"," 989.12
"," 989.12
"," 989.51
"," 989.90
"," 989.12
"," 989.51
"," 989.90
"," 988.35
"," 987.97
"," 989.51
"," 988.35
"," 988.35
"," 987.96
"," 987.96
"," 988.35
"," 988.74
"," 988.74
"," 988.74
"," 988.35
"," 988.35
"," 988.74
"," 988.74
"," 988.35
"," 987.96
"," 988.35
"," 988.35
"," 987.96
"," 988.35
"," 987.19
"," 987.96
"," 988.35
"," 988.35
"," 987.96
"," 987.96
"," 987.58
"," 988.35
"," 987.96
"," 988.35
"," 988.35
"," 987.58
"," 987.96
"," 987.96
"," 987.58
"," 987.19
"," 986.81
"," 987.58
"," 986.81
"," 987.58
"," 987.58
"," 987.19
"," 986.42
"," 987.96
"," 987.19
"," 986.81
"," 986.42
"," 987.96
"," 987.58
"," 986.42
"," 986.42
"," 987.58
"," 985.65
"," 986.04
"," 987.19
"," 986.81
"," 986.81
"," 988.35
"," 986.42
"," 986.42
"," 986.81
"," 987.19
"," 986.81
"," 986.04
"," 985.65
"," 985.27
"," 986.42
"," 986.81
"," 986.04
"," 986.04
"," 986.42
"," 986.04
"," 986.42
"," 986.42
"," 985.65
"," 986.42
"," 986.81
"," 986.42
"," 987.19
"," 985.65
"," 985.27
"," 986.04
"," 985.65
"," 985.65
"," 985.65
"," 986.42
"," 985.27
"," 986.04
"," 985.65
"," 986.42
"," 986.04
"," 986.04
"," 986.42
"," 986.42
"," 986.81
"," 984.11
"," 986.04
"," 986.42
"," 985.65
"," 986.04
"," 985.65
"," 985.65
"," 985.65
"," 984.88
"," 985.27
"," 984.88
"," 986.04
"," 986.04
"," 985.65
"," 985.65
"," 985.65
"," 985.65
"," 986.04
"," 986.42
"," 984.50
"," 985.27
"," 986.42
"," 985.65
"," 985.65
"," 984.88
"," 986.04
"," 985.27
"," 984.88
"," 984.88
"," 985.27
"," 985.27
"," 984.88
"," 984.88
"," 985.65
"," 984.88
"," 984.88
"," 986.04
"," 984.88
"," 986.81
"," 984.50
"," 985.27
"," 984.50
"," 985.65
"," 986.42
"," 985.65
"," 986.04
"," 985.65
"," 985.27
"," 985.65
"," 986.42
"," 984.88
"," 984.50
"," 985.65
"," 984.88
"," 985.65
"," 986.04
"," 985.65
"," 984.88
"," 985.65
"," 985.27
"," 985.65
"," 986.42
"," 986.04
"," 986.04
"," 985.65
"," 984.88
"," 984.88
"," 985.27
"," 985.27
"," 985.65
"," 985.27
"," 985.27
"," 985.65
"," 985.65
"," 984.88
"," 985.27
"," 985.65
"," 985.65
"," 985.27
"," 984.88
"," 985.65
"," 985.27
"," 984.88
"," 985.27
"," 986.42
"," 985.27
"," 984.88
"," 986.42
"," 985.27
"," 985.27
"," 984.88
"," 986.04
"," 985.27
"," 985.65
"," 986.81
"," 985.65
"," 985.65
"
